Start_date,Mass_BC_PSAP_STP,Mass_ammonium_STP,Mass_chloride_STP,Mass_nitrate_STP,Mass_organics_STP,Mass_sulfate_STP,soma_Qc,diam_geom_medio,conc D<50,conc D>100,area,vol,Scattering_Eff
2021-12-14 19:00:00,0.02135992444864174,0.05552469307260707,0.005333037053497028,0.05010832731514916,0.6311316037997889,0.23654241431031608,1.0,47.57669528066425,0.4999330236811417,0.21107376120456003,102.31230530850536,3.0136250681573187,2.3859785567468474
2021-12-14 20:00:00,0.01768630721679831,0.08997694156895453,0.0007359073737918854,0.030711867732914684,0.6449737526370015,0.21591522347053918,1.0,39.72595930325493,0.584714103183476,0.17799711024021625,104.62033294230567,2.996194331645478,2.0360104008242166
2021-12-14 21:00:00,0.02113462950547521,0.08706062637678384,-0.002841362577020081,0.04932477732018006,0.6172141876576318,0.22810714171694924,0.0,38.39308664273537,0.60704906169105,0.17592494893346922,107.58844979920896,3.054476494363267,2.6306547904096034
2021-12-14 22:00:00,0.04105978637813844,0.053155777500346786,-0.0026910805937023167,0.03481758912470523,0.6586211679844639,0.215036759606048,1.0,40.081441627652154,0.6016281159682262,0.17991527476806574,109.59384288882956,3.1547711382214443,2.5190733804966015
2021-12-14 23:00:00,0.08496698039623524,0.09801882377411471,-0.0010399875201497581,0.03088762934844782,0.6010867869585566,0.1860797670427955,1.0,44.24273238304385,0.5458180380902056,0.20302228855222337,99.24866681010687,2.911019750118123,2.183973792314492
2021-12-15 00:00:00,0.1452155936207915,0.03907265209686946,0.0031600708800945065,0.039043118724158304,0.5419964559952746,0.23154164205552275,0.0,47.73126021328675,0.4957204473501063,0.22072843202655107,93.521936621169,2.7661917079417004,2.3922031896042526
2021-12-15 01:00:00,0.11148882230928786,0.03387877391103941,0.0028808481216870247,0.04635284627794422,0.5731447338096336,0.2322827840516248,1.0,49.398200236053356,0.4882797302110311,0.2275328889765281,96.59221145893507,2.8822227489885446,2.445840055312284
2021-12-15 15:00:00,0.23354461238420282,0.12231838127742564,0.00249878108239883,0.029782220055257602,0.2614171948642938,0.3504388103364213,1.0,74.86466340804633,0.33054530102410945,0.4156742520122191,84.25726770096963,3.035282210317918,1.806029579067122
2021-12-15 16:00:00,0.09742361999075005,0.12895502897407296,0.0016867535435427265,0.03302772261065919,0.2702070353946187,0.46869983948635635,1.0,73.04473672533506,0.35364882418981386,0.4081665017014377,78.56424984231128,2.7731735355279192,2.361454960959817
2021-12-15 17:00:00,0.0759644590796832,0.12728872739659922,0.00320776676980725,0.02637181707213217,0.27771311777897634,0.4894541119028018,1.0,72.74726211988676,0.35665470830609486,0.42992669068173117,70.59427558606933,2.5301221369096845,2.1517585942600848
2021-12-15 18:00:00,0.05262225372076541,0.11593432553744389,0.006526104417670683,0.00877037562012757,0.3200448854240492,0.49613158516418615,1.0,73.57658150406253,0.34935882500285653,0.45560071100016,67.65481271525377,2.4499746904644897,2.477557287975431
2021-12-15 19:00:00,0.020283314529271654,0.12954744891563244,0.002406919894697254,0.03176632819355647,0.39024696001002884,0.4257490284568133,1.0,72.86875674686533,0.3524447219444861,0.447875630010369,66.58010187421608,2.407568395229803,2.0433747022690234
2021-12-15 20:00:00,0.017267452083699664,0.22714963952874978,-0.001863900123087744,0.02176894672059082,0.23836820819412693,0.49730965359592044,1.0,62.44520690143255,0.40658426076052173,0.38736453470763593,62.40787003302963,2.2361804498631783,2.651661684543696
2021-12-15 21:00:00,0.01643913944678722,0.14205560717604174,0.005324851690372382,0.028768494031877635,0.35308412550925594,0.4543277821456651,1.0,65.8563165015418,0.3759227540396144,0.39280325222899853,55.214571587384135,1.9839697552822653,2.5516403402187118
2021-12-15 22:00:00,0.012627124428366663,0.10941232680363114,0.011432666712169817,0.02863285782540441,0.40778786430960345,0.4301071599208245,1.0,85.37623858287192,0.24029230826602493,0.5229030529534368,93.27832287221699,3.2473487701396806,2.2592314517780356
2021-12-15 23:00:00,0.009309171189402998,0.04649066323245331,0.00206052801030264,0.03552571060619998,0.653684113696992,0.2529298132646491,1.0,112.88590585173168,0.10555174698074134,0.6638636659100515,230.67981750103039,8.102050958408718,5.515591941863674
2021-12-16 17:00:00,0.028399697828966817,0.04057412496304973,0.005090925015601221,0.12658338716211037,0.7604418703949025,0.03890999463536934,1.0,99.40027668927902,0.17991681854651043,0.6226456440745669,235.76520610214598,8.079672706442443,2.54217804004861
