Start_date,Mass_organics_STP,Mass_sulfate_STP,Mass_ammonium_STP,Mass_nitrate_STP,Mass_chloride_STP,Mass_ACSM_STP,Mass_SMPS_STP,Mass_BC_PSAP_STP,Mass_ACSM_PSAP_STP,Qc_ACSM_SMPS,P_SMPS,T_SMPS,RH_SMPS
2017-01-02 13:00:00,  3.3745,  2.4897,  1.1274,  1.3982,  0.0252,  8.4150,  3.6531,     NaN,  8.4150,   1, 954.00, 22.43, 18.78
2017-01-02 14:00:00,  2.8896,  1.8029,  0.9615,  1.1818,  0.0515,  6.8872,  3.1009,     NaN,  6.8872,   1, 953.83, 22.50, 18.80
2017-01-02 15:00:00,  2.0028,  1.6768,  1.0206,  1.0434,  0.0351,  5.7787,  3.1939,     NaN,  5.7787,   0, 954.17, 22.48, 18.87
2017-01-02 16:00:00,  4.7603,  1.8130,  1.3261,  2.1644,  0.0239, 10.0877,  4.8023,     NaN, 10.0877,   1, 955.00, 22.39, 19.06
2017-01-02 17:00:00,  5.2127,  1.8991,  1.3482,  3.0857,  0.0300, 11.5757,  6.2954,     NaN, 11.5757,   1, 954.50, 22.32, 19.32
2017-01-02 18:00:00,  5.2319,  1.6362,  1.1584,  2.6772,  0.0409, 10.7446,  5.5886,     NaN, 10.7446,   1, 953.92, 22.32, 19.32
2017-01-02 19:00:00,  4.4187,  1.2285,  0.9955,  2.0629,  0.0379,  8.7435,  4.5777,     NaN,  8.7435,   1, 953.00, 22.20, 19.21
2017-01-02 20:00:00,  3.7601,  0.6939,  0.5860,  1.4693,  0.0097,  6.5191,  3.2256,     NaN,  6.5191,   0, 952.50, 22.18, 18.93
2017-01-02 21:00:00,  3.4841,  0.3930,  0.0182,  0.3203,  0.0097,  4.2251,  2.2472,     NaN,  4.2251,   0, 952.67, 22.19, 18.50
2017-01-02 22:00:00,  2.8912,  0.4324,  0.0609,  0.3000,  0.0007,  3.6853,  2.0599,     NaN,  3.6853,   0, 953.42, 22.21, 18.18
2017-01-02 23:00:00,  5.2858,  1.5643,  0.6319,  1.0669,  0.0168,  8.5657,  2.4379,     NaN,  8.5657,   1, 954.17, 22.38, 17.88
2017-01-03 00:00:00,  2.9899,  0.2969,  0.2144,  0.4377,  0.0045,  3.9434,  2.7846,     NaN,  3.9434,   0, 955.00, 22.56, 17.39
2017-01-03 01:00:00,  3.8330,  0.2585,  0.0827,  0.6026, -0.0021,  4.7748,  2.7504,     NaN,  4.7748,   0, 955.33, 22.38, 17.12
2017-01-03 02:00:00,  3.9854,  0.2815,  0.4077,  0.7714,  0.0057,  5.4518,  3.0259,     NaN,  5.4518,   0, 957.17, 22.47, 17.25
2017-01-03 03:00:00,  4.8192,  0.8913,  0.8251,  2.0809,  0.0150,  8.6315,  5.3781,     NaN,  8.6315,   0, 957.00, 22.44, 16.99
2017-01-03 04:00:00,  5.0968,  1.3218,  1.6073,  3.2162,  0.0387, 11.2808,  6.2820,     NaN, 11.2808,   1, 958.00, 22.46, 16.52
2017-01-03 05:00:00,  5.3589,  1.7314,  1.7761,  3.4537,  0.0458, 12.3658,  6.2030,     NaN, 12.3658,   1, 958.00, 22.42, 16.18
2017-01-03 06:00:00,  5.0004,  1.5278,  1.8004,  3.7417,  0.0340, 12.1043,  5.8899,     NaN, 12.1043,   1, 958.42, 22.42, 16.23
2017-01-03 07:00:00,  4.8460,  1.5812,  1.6290,  4.0617,  0.0646, 12.1826,  6.1459,     NaN, 12.1826,   1, 959.00, 22.41, 16.18
2017-01-03 08:00:00,  5.1611,  1.8543,  2.3217,  4.9763,  0.1238, 14.4372,  6.4554,     NaN, 14.4372,   1, 959.75, 22.42, 15.96
2017-01-03 09:00:00,  3.7222,  1.9040,  2.1510,  4.1034,  0.2683, 12.1489,  5.8306,     NaN, 12.1489,   1, 960.33, 22.43, 15.56
2017-01-03 10:00:00,  3.5344,  2.1423,  1.6475,  3.9472,  0.0905, 11.3618,  5.3150,     NaN, 11.3618,   1, 961.00, 22.42, 15.07
2017-01-03 11:00:00,  2.5830,  1.7387,  1.6895,  3.3227,  0.0572,  9.3912,  4.0225,     NaN,  9.3912,   1, 961.58, 22.44, 14.60
2017-01-03 12:00:00,  2.2908,  1.4743,  1.6024,  3.0100,  0.0569,  8.4344,  4.0305,     NaN,  8.4344,   1, 962.58, 22.38, 14.17
2017-01-03 13:00:00,  2.1640,  1.5357,  1.4222,  2.9097,  0.0191,  8.0507,  3.6315,     NaN,  8.0507,   1, 964.17, 22.62, 13.10
2017-01-03 14:00:00,  1.3209,  1.0273,  1.0558,  1.8676,  0.0167,  5.2883,  3.0160,     NaN,  5.2883,   0, 965.50, 22.80, 12.17
2017-01-03 15:00:00,  1.9492,  1.0954,  0.6983,  1.2227,  0.0126,  4.9781,  2.7641,  0.0670,  5.0451,   0, 967.17, 22.22, 11.60
2017-01-03 16:00:00,  2.2364,  1.3200,  0.5768,  1.1410,  0.0191,  5.2933,  3.1234,  0.0709,  5.3641,   0, 968.17, 22.43, 11.06
2017-01-03 17:00:00,  2.3834,  1.0674,  0.9220,  1.0257,  0.0023,  5.4008,  3.0425,  0.0716,  5.4724,   0, 968.33, 22.35, 10.33
2017-01-03 18:00:00,  1.9003,  1.0288,  0.4827,  0.8801,  0.0063,  4.2983,  2.9643,  0.0697,  4.3680,   0, 968.00, 22.27,  9.88
2017-01-03 19:00:00,  1.9514,  1.0285,  0.4563,  0.7989,  0.0116,  4.2466,  2.7191,  0.0698,  4.3164,   0, 968.00, 22.36,  9.63
2017-01-03 20:00:00,  2.0460,  0.9373,  0.5284,  0.7170,  0.0067,  4.2354,  2.4518,  0.0704,  4.3058,   0, 968.33, 22.45,  9.43
2017-01-03 21:00:00,  1.6446,  0.9366,  0.5344,  0.6625,  0.0208,  3.7988,  2.4983,  0.0740,  3.8728,   0, 968.67, 22.36,  9.25
2017-01-03 22:00:00,  1.9070,  0.8352,  0.4970,  0.7967, -0.0087,  4.0272,  2.5697,  0.0778,  4.1050,   0, 969.08, 22.39,  9.17
2017-01-03 23:00:00,  2.9152,  0.3787,  0.1790,  0.2852, -0.0068,  3.7513,  2.2726,  0.0748,  3.8261,   0, 969.50, 22.27,  9.01
2017-01-04 00:00:00,  1.6157,  0.8962,  0.5980,  0.8789,  0.0191,  4.0078,  2.5991,  0.0733,  4.0811,   0, 970.33, 22.04,  9.00
2017-01-04 01:00:00,  1.3808,  0.9101,  0.5093,  0.9617, -0.0024,  3.7597,  2.6674,  0.0714,  3.8311,   0, 971.00, 21.81,  9.06
2017-01-04 02:00:00,  1.3099,  0.8637,  0.8927,  1.1057,  0.0065,  4.1785,  2.4735,  0.0652,  4.2437,   0, 971.50, 21.63,  9.10
2017-01-04 03:00:00,  1.1368,  0.6888,  0.5518,  0.8688,  0.0248,  3.2710,  2.0529,  0.0620,  3.3330,   0, 971.92, 21.68,  9.06
2017-01-04 04:00:00,  1.2705,  0.5302,  0.2765,  0.7868,  0.0136,  2.8776,  1.7179,  0.0534,  2.9310,   0, 972.00, 21.68,  8.99
2017-01-04 05:00:00,  0.6782,  0.4561,  0.3018,  0.7859,  0.0004,  2.2224,  1.5651,  0.0452,  2.2675,   0, 972.42, 21.69,  8.90
2017-01-04 06:00:00,  0.8011,  0.2346,  0.4183,  0.6964,  0.0127,  2.1631,  1.2663,  0.0374,  2.2005,   0, 971.50, 21.73,  9.81
2017-01-04 07:00:00,  0.4565,  0.3342,  0.3788,  0.6536, -0.0042,  1.8189,  1.1382,  0.0325,  1.8514,   0, 972.00, 21.62,  8.83
2017-01-04 08:00:00,  0.6159,  0.4060,  0.2389,  0.4985,  0.0130,  1.7722,  0.9161,  0.0230,  1.7952,   0, 972.67, 21.63,  8.80
2017-01-04 09:00:00,  0.5263,  0.3069,  0.2851,  0.5834,  0.0047,  1.7064,  0.8979,  0.0243,  1.7307,   0, 973.00, 21.63,  8.80
2017-01-04 10:00:00,  0.6345,  0.2116,  0.3514,  0.5429, -0.0126,  1.7278,  0.9099,  0.0308,  1.7586,   0, 973.00, 21.61,  8.80
2017-01-04 11:00:00,  0.2595,  0.4630,  0.3279,  0.5819,  0.0199,  1.6521,  1.1010,  0.0353,  1.6874,   0, 972.08, 21.61,  8.79
2017-01-04 12:00:00,  0.3656,  0.2819,  0.7016,  0.7256,  0.0066,  2.0814,  1.1513,  0.0349,  2.1163,   0, 972.00, 21.64,  8.75
2017-01-04 13:00:00,  0.4826,  0.2378,  0.2510,  0.9418,  0.0110,  1.9242,  1.0703,  0.0328,  1.9571,   0, 972.00, 21.69,  8.69
2017-01-04 14:00:00,  0.5375,  0.4354,  0.3439,  0.6163,  0.0249,  1.9580,  0.9402,  0.0297,  1.9877,   0, 972.08, 21.73,  8.62
2017-01-04 15:00:00,  0.7479,  0.2655,  0.3836,  0.6605, -0.0004,  2.0571,  1.0048,  0.0342,  2.0913,   0, 972.08, 21.41,  8.60
2017-01-04 16:00:00,  0.3721,  0.2532,  0.2895,  1.0000, -0.0064,  1.9083,  1.0910,  0.0339,  1.9422,   0, 971.75, 21.24,  8.48
2017-01-04 17:00:00,  0.4956,  0.2413,  0.1249,  0.5635,  0.0017,  1.4270,  0.7806,  0.0287,  1.4557,   0, 970.42, 21.82,  8.14
2017-01-04 18:00:00,  0.7833,  0.2702,  0.4488,  0.5244,  0.0027,  2.0293,  1.5029,  0.0504,  2.0797,   0, 968.25, 22.14,  7.90
2017-01-04 19:00:00,  0.5628,  0.3474,  0.2711,  0.4499,  0.0095,  1.6407,  1.0254,  0.0425,  1.6832,   0, 966.50, 22.03,  7.81
2017-01-04 20:00:00,  0.4702,  0.2611, -0.0418,  0.3485,  0.0365,  1.0745,  0.8630,  0.0469,  1.1214,   1, 965.08, 22.02,  7.83
2017-01-04 21:00:00,  0.2646,  0.1379,  0.2031,  0.3438,  0.0101,  0.9595,  0.7407,  0.0269,  0.9864,   1, 963.92, 22.02,  7.81
2017-01-04 22:00:00,  0.5511,  0.1744,  0.1290,  0.2249,  0.0112,  1.0906,  0.5554,  0.0262,  1.1167,   1, 962.50, 22.19,  7.78
2017-01-04 23:00:00,  1.2087,  0.8493,  0.7107,  0.9058,  0.0155,  3.6900,  0.7005,  0.0303,  3.7203,   0, 962.25, 22.25,  7.81
2017-01-05 00:00:00,  0.5757,  0.0942,  0.1405,  0.2924,  0.0079,  1.1107,  0.9850,  0.0419,  1.1526,   1, 962.58, 22.46,  8.13
2017-01-05 01:00:00,  0.9588,  0.1289,  0.1792,  0.4102, -0.0007,  1.6763,  1.1057,  0.0532,  1.7295,   0, 962.25, 22.48,  8.28
2017-01-05 02:00:00,  1.0284,  0.5076,  0.1570,  0.7116, -0.0017,  2.4029,  1.8380,  0.0768,  2.4797,   0, 961.67, 22.25,  8.28
2017-01-05 03:00:00,  0.8164,  0.9110,  0.4209,  0.7128,  0.0142,  2.8752,  2.0484,  0.0593,  2.9346,   0, 962.17, 21.89,  8.39
2017-01-05 04:00:00,  0.7887,  0.2341,  0.2541,  0.6391,  0.0031,  1.9189,  1.2240,  0.0620,  1.9809,   0, 963.08, 21.72,  8.48
2017-01-05 05:00:00,  0.6712,  0.1592,  0.3090,  0.5446,  0.0005,  1.6844,  1.2840,  0.0625,  1.7469,   0, 963.33, 21.68,  8.47
2017-01-05 06:00:00,  0.9378,  0.3405,  0.1954,  0.5728,  0.0024,  2.0489,  1.5301,  0.0882,  2.1370,   0, 963.08, 21.75,  8.50
2017-01-05 07:00:00,  1.1557,  0.3892,  0.2561,  0.8422,  0.0286,  2.6718,  1.7540,  0.0832,  2.7550,   0, 963.00, 21.79,  8.42
2017-01-05 08:00:00,  1.0484,  0.3921,  0.5151,  1.0587,  0.0073,  3.0215,  1.7062,  0.0744,  3.0959,   0, 963.17, 21.74,  8.51
2017-01-05 09:00:00,  0.7170,  0.2452,  0.7256,  1.3722,  0.0143,  3.0743,  2.3838,  0.0871,  3.1613,   0, 963.83, 21.70,  8.60
2017-01-05 10:00:00,  1.1780,  0.2660,  0.8583,  2.1791,  0.0165,  4.4979,  3.1938,  0.0970,  4.5949,   0, 963.67, 21.82, 10.54
2017-01-05 11:00:00,  0.8220,  0.3009,  0.6766,  1.6690,  0.0164,  3.4850,  2.0053,  0.0493,  3.5343,   0, 964.75, 21.73,  8.68
2017-01-05 12:00:00,  0.7479,  0.3848,  0.6507,  1.4038,  0.0211,  3.2083,  2.2805,  0.0424,  3.2507,   0, 965.17, 21.77,  8.83
2017-01-05 13:00:00,  0.6264,  1.2831,  0.7856,  1.5140,  0.0089,  4.2180,  2.8416,  0.0549,  4.2729,   0, 965.92, 21.79,  8.89
2017-01-05 14:00:00,  1.1567,  0.8117,  0.6733,  1.4257,  0.0284,  4.0958,  2.7725,  0.0748,  4.1705,   0, 966.83, 21.83,  8.75
2017-01-05 15:00:00,  1.2189,  0.8130,  0.6819,  1.3582, -0.0003,  4.0716,  3.0972,  0.0762,  4.1478,   0, 967.75, 21.73,  8.67
2017-01-05 16:00:00,  0.6404,  0.6803,  0.8158,  1.5968,  0.0061,  3.7393,  2.5145,  0.0516,  3.7909,   0, 968.83, 21.78,  8.55
2017-01-05 17:00:00,  0.6603,  0.5072,  0.6343,  1.7888,  0.0111,  3.6017,  2.2932,  0.0472,  3.6490,   0, 969.08, 21.77,  8.32
2017-01-05 18:00:00,  0.6757,  0.6934,  0.6664,  1.4403, -0.0020,  3.4738,  2.2677,  0.0572,  3.5310,   0, 968.42, 21.68,  8.20
2017-01-05 19:00:00,  1.2033,  0.6608,  0.4719,  0.9995,  0.0323,  3.3678,  2.0346,  0.0503,  3.4181,   0, 968.00, 21.66,  8.16
2017-01-05 20:00:00,  1.2181,  0.9898,  0.6306,  0.6824,  0.0172,  3.5382,  2.0493,  0.0384,  3.5766,   0, 968.00, 21.64,  8.18
2017-01-05 21:00:00,  0.7248,  0.9415,  0.3594,  0.5811,  0.0114,  2.6183,  2.1501,  0.0514,  2.6697,   0, 968.00, 21.70,  8.22
2017-01-05 22:00:00,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,  0.0574,  0.0574, NaN, 968.08, 21.67,  8.30
2017-01-05 23:00:00,  0.2062,  0.2809,  0.3056,  0.2603, -0.0023,  1.0508,  2.9345,  0.0597,  1.1104,   1, 968.83, 21.72,  8.37
2017-01-06 00:00:00,  2.0027,  0.8526,  0.6453,  1.0179,  0.0367,  4.5551,  3.1279,  0.0819,  4.6369,   0, 968.83, 21.74,  8.37
2017-01-06 01:00:00,  2.0076,  0.7587,  0.6605,  1.3035,  0.0474,  4.7777,  3.6907,  0.1107,  4.8883,   0, 969.25, 21.76,  8.14
2017-01-06 02:00:00,  3.3074,  1.1348,  0.9987,  1.8491,  0.0692,  7.3591,  4.5964,  0.1411,  7.5002,   0, 970.67, 21.76,  7.95
2017-01-06 03:00:00,  3.3483,  1.2135,  0.8170,  1.6116,  0.0300,  7.0203,  4.1948,  0.1258,  7.1462,   0, 971.00, 21.74,  7.81
2017-01-06 04:00:00,  2.3132,  1.2691,  0.9990,  1.7333,  0.0188,  6.3335,  3.9938,  0.1017,  6.4352,   0, 971.17, 21.73,  7.72
2017-01-06 05:00:00,  2.4410,  1.0674,  1.1012,  2.0213,  0.0449,  6.6758,  4.1887,  0.0936,  6.7694,   0, 971.17, 21.69,  8.19
2017-01-06 06:00:00,  2.6754,  1.1153,  1.2546,  2.2393,  0.0400,  7.3247,  4.1455,  0.0892,  7.4139,   0, 971.00, 21.62,  8.87
2017-01-06 07:00:00,  2.7303,  1.1077,  1.1064,  2.1718,  0.0232,  7.1394,  3.9705,  0.0853,  7.2248,   0, 971.58, 21.66,  9.08
2017-01-06 08:00:00,  2.4077,  1.1752,  0.6448,  1.9045,  0.0195,  6.1517,  3.8741,  0.0799,  6.2316,   0, 972.08, 21.66,  9.10
2017-01-06 09:00:00,  2.1870,  1.1752,  0.8623,  1.8866,  0.0284,  6.1396,  3.7969,  0.0760,  6.2156,   0, 971.67, 21.66,  9.14
2017-01-06 10:00:00,  2.3056,  1.1809,  0.8790,  2.1499,  0.0356,  6.5510,  4.2203,  0.0958,  6.6469,   0, 971.08, 21.67,  9.17
2017-01-06 11:00:00,  3.1088,  1.2037,  0.9126,  1.8350,  0.0548,  7.1149,  4.4854,  0.1287,  7.2436,   0, 971.42, 21.68,  8.67
2017-01-06 12:00:00,  3.1365,  0.9923,  1.1732,  1.6708,  0.0756,  7.0484,  4.0502,  0.0994,  7.1479,   0, 971.00, 21.66,  8.23
2017-01-06 13:00:00,  2.1326,  0.9962,  0.7621,  1.2735,  0.0500,  5.2144,  2.9491,  0.0729,  5.2873,   0, 971.83, 21.63,  7.98
2017-01-06 14:00:00,  2.0786,  1.0440,  0.7324,  1.3824,  0.0440,  5.2814,  3.2477,  0.0848,  5.3662,   0, 972.45, 21.64,  7.77
2017-01-06 15:00:00,  2.2426,  1.1046,  0.8380,  1.3921,  0.0133,  5.5905,  3.3610,  0.0860,  5.6765,   0, 972.58, 21.59,  9.05
2017-01-06 16:00:00,  1.9022,  0.7540,  0.6124,  1.2701,  0.0349,  4.5736,  2.9239,  0.0723,  4.6458,   0, 974.42, 21.47,  7.92
2017-01-06 17:00:00,  1.8518,  0.7433,  0.6471,  1.1369,  0.0149,  4.3940,  2.8458,  0.0697,  4.4638,   0, 974.83, 21.47,  7.76
2017-01-06 18:00:00,  1.6773,  0.7808,  0.8896,  1.3177,  0.0025,  4.6679,  2.9954,  0.0736,  4.7415,   0, 974.00, 21.54,  7.70
2017-01-06 19:00:00,  1.8037,  0.9283,  0.8003,  1.5318,  0.0094,  5.0736,  3.0076,  0.0738,  5.1474,   0, 973.08, 21.51,  7.70
2017-01-06 20:00:00,  1.3181,  0.8467,  0.8049,  1.4829,  0.0265,  4.4791,  3.0913,  0.0693,  4.5483,   0, 973.08, 21.45,  7.73
2017-01-06 21:00:00,  1.8708,  1.0778,  0.9553,  1.7076,  0.0094,  5.6209,  3.4375,  0.0784,  5.6994,   0, 973.58, 21.54,  7.84
2017-01-06 22:00:00,  1.5567,  1.0330,  0.7415,  1.2925,  0.0249,  4.6485,  3.3003,  0.0882,  4.7366,   0, 974.25, 21.51,  7.98
2017-01-06 23:00:00,  1.5615,  1.0268,  0.7226,  0.6762,  0.0159,  4.0031,  3.4630,  0.0842,  4.0873,   0, 975.00, 21.55,  7.97
2017-01-07 00:00:00,  2.4673,  0.9995,  1.0746,  1.9442,  0.0421,  6.5277,  3.8233,  0.0901,  6.6178,   0, 975.67, 21.63,  8.14
2017-01-07 01:00:00,  2.5691,  1.0531,  1.0701,  2.2399,  0.0396,  6.9718,  4.1167,  0.1012,  7.0729,   0, 976.58, 21.68,  8.20
2017-01-07 02:00:00,  2.5731,  1.0955,  0.9776,  2.3044,  0.0721,  7.0228,  4.2915,  0.1093,  7.1321,   0, 977.00, 21.75,  8.19
2017-01-07 03:00:00,  2.6948,  1.0312,  1.1768,  2.5753,  0.0970,  7.5750,  4.8521,  0.2023,  7.7773,   0, 977.33, 21.73,  8.14
2017-01-07 04:00:00,  6.5643,  1.0772,  1.4791,  3.5072,  0.3185, 12.9464,  7.2126,  0.3860, 13.3324,   1, 977.75, 21.72,  8.10
2017-01-07 05:00:00,  7.2830,  1.2191,  1.9155,  4.1065,  0.1393, 14.6633,  8.6472,  0.4552, 15.1185,   1, 978.00, 21.73,  8.09
2017-01-07 06:00:00,  6.9838,  1.1965,  1.8249,  4.3601,  0.0698, 14.4350,  7.5948,  0.3568, 14.7918,   1, 978.00, 21.77,  8.02
2017-01-07 07:00:00,  6.2640,  1.1561,  1.8092,  4.2416,  0.0676, 13.5385,  6.7284,  0.2872, 13.8257,   1, 978.00, 21.77,  7.93
2017-01-07 08:00:00,  5.6536,  1.0200,  1.7227,  3.8603,  0.0736, 12.3303,  6.6577,  0.2320, 12.5623,   1, 978.58, 21.77,  7.90
2017-01-07 09:00:00,  6.2383,  1.1340,  1.7323,  4.1463,  0.0563, 13.3072,  7.2385,     NaN, 13.3072,   1, 979.42, 21.70,  7.90
2017-01-07 10:00:00,  6.8057,  1.1427,  1.7593,  4.1826,  0.0642, 13.9545,  8.4095,     NaN, 13.9545,   1, 979.33, 21.71,  7.89
2017-01-07 11:00:00,  7.8613,  1.0054,  1.6200,  4.3674,  0.1056, 14.9597,  9.1372,     NaN, 14.9597,   1, 979.08, 21.66,  7.80
2017-01-07 12:00:00,  7.0950,  1.1135,  2.2393,  4.7586,  0.0846, 15.2909, 10.4167,     NaN, 15.2909,   1, 979.08, 21.70,  7.73
2017-01-07 13:00:00,  8.2386,  1.0565,  1.9719,  5.1808,  0.0867, 16.5345, 11.3196,     NaN, 16.5345,   1, 979.33, 21.70,  7.70
2017-01-07 14:00:00,  7.5024,  1.1635,  2.1443,  6.1259,  0.0836, 17.0198, 10.7983,     NaN, 17.0198,   1, 980.92, 21.73,  7.72
2017-01-07 15:00:00,  2.7588,  0.5963,  1.5111,  4.1309,  0.0206,  9.0177,  6.1511,     NaN,  9.0177,   0, 981.67, 21.43,  8.09
2017-01-07 16:00:00,  1.6979,  0.4886,  1.2073,  3.4191,  0.0159,  6.8287,  4.9107,     NaN,  6.8287,   0, 982.67, 21.28,  8.59
