Start_date,Mass_organics_STP,Mass_sulfate_STP,Mass_ammonium_STP,Mass_nitrate_STP,Mass_chloride_STP,Mass_ACSM_STP,Mass_SMPS_STP,Mass_BC_PSAP_STP,Mass_ACSM_PSAP_STP,Qc_ACSM_SMPS,P_SMPS,T_SMPS,RH_SMPS
2020-01-07 04:00:00,  0.7050,  0.1188,  0.1171,  0.1400, -0.0009,  1.0800,  0.6110,  0.0351,  1.1151,   1, 964.00, 23.17, 14.78
2020-01-07 05:00:00,  0.5644,  0.1475,  0.1137,  0.1555, -0.0031,  0.9780,  0.7078,  0.0364,  1.0144,   1, 964.42, 23.27, 14.92
2020-01-07 06:00:00,  0.4894,  0.1031,  0.0962,  0.1362, -0.0133,  0.8116,  0.6818,  0.0381,  0.8497,   1, 964.67, 23.23, 14.93
2020-01-07 07:00:00,  0.5069,  0.1401,  0.1357,  0.1414, -0.0036,  0.9204,  0.6306,  0.0337,  0.9541,   1, 965.00, 23.23, 14.77
2020-01-07 08:00:00,  0.4096,  0.1444, -0.0916,  0.1284, -0.0025,  0.5883,  0.5346,  0.0278,  0.6160,   1, 965.08, 23.18, 14.72
2020-01-07 09:00:00,  0.4879,  0.0910,  0.0961,  0.1319,  0.0087,  0.8155,  0.5124,  0.0247,  0.8403,   1, 965.58, 23.18, 14.64
2020-01-07 10:00:00,  0.4689,  0.1335, -0.1023,  0.0920, -0.0102,  0.5818,  0.4285,  0.0272,  0.6090,   1, 966.00, 23.23, 14.59
2020-01-07 11:00:00,  0.1837,  0.0120,  0.0804,  0.0936,  0.0069,  0.3766,  0.4768,  0.0263,  0.4028,   1, 965.75, 23.21, 14.36
2020-01-07 12:00:00,  0.3007,  0.0462,  0.0225,  0.0983, -0.0002,  0.4675,  0.5104,  0.0277,  0.4951,   1, 966.00, 23.19, 14.11
2020-01-07 13:00:00,  0.5194,  0.1191,  0.0644,  0.1153, -0.0006,  0.8176,  0.5537,  0.0433,  0.8609,   1, 966.58, 23.23, 13.92
2020-01-07 14:00:00,  0.4371,  0.1067,  0.2103,  0.1430, -0.0043,  0.8927,  0.7195,  0.0704,  0.9631,   1, 964.25, 23.10, 16.01
2020-01-07 15:00:00,  0.6134,  0.0991,  0.1347,  0.1831,  0.0014,  1.0317,  0.7723,  0.0635,  1.0952,   1, 967.67, 22.62, 14.96
2020-01-07 16:00:00,  0.4832,  0.0755,  0.1556,  0.1785, -0.0083,  0.8844,  0.6831,  0.0481,  0.9326,   1, 967.58, 22.43, 15.43
2020-01-07 17:00:00,  0.3006,  0.2147,  0.1334,  0.1635,  0.0067,  0.8189,  0.9404,  0.0632,  0.8822,   1, 966.67, 22.48, 15.74
