Start_date,Mass_organics_STP,Mass_sulfate_STP,Mass_ammonium_STP,Mass_nitrate_STP,Mass_chloride_STP,Mass_ACSM_STP,Mass_SMPS_STP,Mass_BC_PSAP_STP,Mass_ACSM_PSAP_STP,Qc_ACSM_SMPS,P_SMPS,T_SMPS,RH_SMPS
2022-01-02 02:00:00,  0.4534,  0.4760,  0.3250,  0.6342,  0.0321,  1.9207,  1.8532,     NaN,  1.9207,   0, 967.75, 23.52,  8.27
2022-01-02 03:00:00,  0.7425,  0.3678,  0.2402,  0.7174,  0.0082,  2.0761,  1.9240,     NaN,  2.0761,   0, 968.00, 23.53,  8.25
2022-01-02 04:00:00,  0.6602,  0.4389,  0.1575,  0.8396,  0.0122,  2.1084,  1.9495,     NaN,  2.1084,   0, 968.75, 23.57,  8.33
2022-01-02 05:00:00,  0.5279,  0.3351,  0.3498,  0.8235,  0.0320,  2.0684,  1.7902,     NaN,  2.0684,   0, 969.25, 23.48,  8.30
2022-01-02 06:00:00,  0.4555,  0.3877,  0.4970,  0.7642,  0.0313,  2.1357,  1.9397,     NaN,  2.1357,   0, 969.92, 23.48,  8.28
2022-01-02 07:00:00,  0.8761,  0.4987,  0.4452,  0.8936,  0.0064,  2.7200,  1.8216,     NaN,  2.7200,   0, 970.17, 23.55,  8.22
2022-01-02 08:00:00,  0.5448,  0.4232,  0.1643,  0.6359,  0.0282,  1.7963,  1.6243,     NaN,  1.7963,   0, 971.17, 23.54,  8.16
2022-01-02 09:00:00,  0.5835,  0.4734,  0.3367,  0.6005,  0.0193,  2.0134,  1.5189,     NaN,  2.0134,   0, 972.00, 23.62,  8.18
2022-01-02 10:00:00,  0.5149,  0.2903,  0.4317,  0.5801,  0.0295,  1.8465,  1.4652,     NaN,  1.8465,   0, 972.33, 23.39,  8.27
2022-01-02 11:00:00,  0.3528,  0.2784,  0.4430,  0.5730,  0.0351,  1.6823,  1.5784,     NaN,  1.6823,   1, 973.00, 23.48,  8.30
2022-01-02 12:00:00,  0.5158,  0.3827,  0.3324,  0.6795,  0.0314,  1.9419,  1.5843,     NaN,  1.9419,   0, 973.25, 23.58,  8.24
2022-01-02 13:00:00,  0.4079,  0.3510,  0.3800,  0.8487,  0.0280,  2.0156,  1.5355,     NaN,  2.0156,   0, 973.92, 23.62,  8.17
2022-01-02 14:00:00,  0.9448,  0.2658,  0.1751,  0.6965,  0.0286,  2.1109,  1.3564,     NaN,  2.1109,   0, 975.17, 23.36,  8.04
2022-01-02 15:00:00,  0.8060,  0.2146,  0.3120,  0.4980, -0.0069,  1.8238,  1.5042,  0.0584,  1.8822,   0, 976.00, 22.84,  8.03
2022-01-02 16:00:00,  0.6248,  0.3061,  0.2301,  0.5609,  0.0440,  1.7658,  1.5812,  0.0616,  1.8274,   0, 976.67, 22.90,  8.09
2022-01-02 17:00:00,  0.7697,  0.3783,  0.2629,  0.5490,  0.0086,  1.9685,  1.4908,  0.0552,  2.0237,   0, 976.92, 23.12,  8.03
2022-01-02 18:00:00,  0.7607,  0.2634,  0.5018,  0.5514,  0.0057,  2.0831,  1.6941,  0.0538,  2.1370,   0, 976.33, 23.17,  8.06
2022-01-02 19:00:00,  0.6095,  0.3618,  0.2667,  0.6305,  0.0324,  1.9010,  1.6639,  0.0444,  1.9455,   0, 975.83, 23.18,  8.31
2022-01-02 20:00:00,  0.5095,  0.2418,  0.0821,  0.5457,  0.0290,  1.4080,  1.3887,  0.0305,  1.4385,   1, 975.00, 23.25,  8.52
2022-01-02 21:00:00,  1.1347,  0.2781,  0.1792,  0.5216,  0.0256,  2.1392,  1.3422,  0.0290,  2.1682,   0, 975.17, 23.27,  8.71
2022-01-02 22:00:00,  0.9378,  0.3277,  0.3003,  0.5156,  0.0081,  2.0896,  1.4810,  0.0310,  2.1206,   0, 975.58, 23.25,  8.88
2022-01-02 23:00:00,  1.0104,  0.2524,  0.3990,  0.8316,  0.0354,  2.5287,  1.7295,  0.0436,  2.5723,   0, 975.58, 23.43,  9.13
2022-01-03 00:00:00,  0.7554,  0.3948,  0.4395,  0.8632,  0.0597,  2.5126,  2.5560,  0.0600,  2.5726,   0, 975.92, 23.52,  9.16
2022-01-03 01:00:00,  0.4609,  1.0673,  0.8457,  1.0392,  0.0150,  3.4281,  3.2039,  0.0811,  3.5092,   0, 975.50, 23.61,  9.13
2022-01-03 02:00:00,  1.1858,  0.5329,  0.4762,  1.1344,  0.0275,  3.3569,  2.5442,  0.0689,  3.4258,   0, 975.17, 23.62,  9.17
2022-01-03 03:00:00,  1.3315,  0.3825,  0.4727,  1.0975,  0.0085,  3.2926,  2.4172,  0.1211,  3.4138,   0, 975.00, 23.57,  9.25
2022-01-03 04:00:00,  1.2776,  0.2986,  0.3775,  1.2363,  0.0342,  3.2242,  2.8371,  0.1528,  3.3770,   0, 975.00, 23.57,  9.27
2022-01-03 05:00:00,  1.2660,  0.2777,  0.4738,  1.4663, -0.0117,  3.4720,  3.1380,  0.1353,  3.6074,   0, 975.00, 23.56,  9.32
2022-01-03 06:00:00,  1.3794,  0.3364,  0.4427,  1.5122,  0.0350,  3.7057,  3.2927,  0.1269,  3.8326,   0, 974.83, 23.53,  9.50
2022-01-03 07:00:00,  1.7418,  0.3242,  0.5597,  1.9183,  0.0332,  4.5773,  3.6700,  0.1245,  4.7018,   0, 974.08, 23.55,  9.66
2022-01-03 08:00:00,  1.6233,  0.2085,  0.6190,  2.0440,  0.0240,  4.5188,  4.0877,  0.1236,  4.6424,   0, 974.08, 23.57,  9.60
2022-01-03 09:00:00,  1.6695,  0.2028,  0.5890,  1.9522,  0.0139,  4.4273,  4.5102,  0.1243,  4.5517,   0, 974.00, 23.50,  9.58
2022-01-03 10:00:00,  1.3152,  0.2509,  0.7091,  2.1711,  0.0084,  4.4547,  5.1082,  0.1313,  4.5860,   0, 974.00, 23.51,  9.56
2022-01-03 11:00:00,  1.4925,  0.2097,  0.7764,  2.1364, -0.0043,  4.6107,  5.3975,  0.1620,  4.7727,   0, 974.00, 23.57,  9.54
2022-01-03 12:00:00,  1.6049,  0.2401,  0.9128,  2.7777,  0.0212,  5.5567,  6.2002,  0.1703,  5.7271,   0, 974.00, 23.43,  9.49
2022-01-03 13:00:00,  1.7811,  0.2308,  0.9964,  3.2951,  0.0095,  6.3130,  6.8311,  0.1690,  6.4820,   0, 974.00, 23.52,  9.48
2022-01-03 14:00:00,  1.5682,  0.2393,  1.0004,  2.7903,  0.0046,  5.6029,  6.1766,  0.1721,  5.7750,   0, 974.42, 23.36,  9.58
2022-01-03 15:00:00,  1.7331,  0.2368,  0.7625,  2.1206,  0.0198,  4.8728,  5.2124,  0.1953,  5.0682,   0, 974.67, 22.87,  9.97
2022-01-03 16:00:00,  1.8517,  0.2456,  0.6919,  2.1184,  0.0104,  4.9179,  5.0610,  0.1750,  5.0929,   0, 974.75, 22.91, 10.40
2022-01-03 17:00:00,  2.9571,  0.3582,  0.7645,  2.0985,  0.0302,  6.2086,  4.4530,  0.1343,  6.3429,   0, 973.92, 23.12, 10.73
2022-01-03 18:00:00,  2.6135,  0.2626,  0.6831,  1.6714,  0.0262,  5.2569,  3.6991,  0.1061,  5.3629,   0, 972.75, 23.24, 11.08
2022-01-03 19:00:00,  1.6249,  0.2534,  0.5828,  1.4604,  0.0104,  3.9319,  3.3206,  0.0867,  4.0186,   0, 971.58, 23.25, 11.25
2022-01-03 20:00:00,  1.3787,  0.2950,  0.3277,  1.1293,  0.0123,  3.1430,  2.6661,  0.0883,  3.2314,   0, 971.00, 23.32, 11.28
2022-01-03 21:00:00,  1.5489,  0.1674,  0.3111,  0.9238,  0.0097,  2.9608,  2.1803,  0.0833,  3.0442,   0, 970.50, 23.32, 11.18
2022-01-03 22:00:00,  0.8249,  0.2489,  0.2882,  0.4791, -0.0073,  1.8339,  1.6548,  0.0620,  1.8959,   0, 970.00, 23.32, 11.14
2022-01-03 23:00:00,  1.0071,  0.1191,  0.0743,  0.2632,  0.0285,  1.4922,  1.3188,  0.0507,  1.5430,   1, 969.08, 23.51, 11.00
2022-01-04 00:00:00,  0.6801,  0.1322,  0.0140,  0.1711,  0.0177,  1.0151,  1.1574,  0.0623,  1.0774,   1, 969.00, 23.62, 10.78
2022-01-04 01:00:00,  1.5339,  0.1195,  0.2949,  0.4958,  0.0183,  2.4625,  2.6144,  0.1548,  2.6172,   0, 968.92, 23.61, 10.68
2022-01-04 02:00:00,  2.2301,  0.1561,  0.3636,  0.7568,  0.0264,  3.5330,  2.8939,  0.1771,  3.7101,   0, 968.42, 23.68, 10.78
2022-01-04 03:00:00,  2.1888,  0.2087,  0.1679,  0.5192,  0.0041,  3.0886,  2.1872,  0.1253,  3.2139,   0, 968.00, 23.63, 10.92
2022-01-04 04:00:00,  1.4460,  0.3082,  0.3661,  0.4674, -0.0035,  2.5842,  2.3878,  0.1187,  2.7029,   0, 967.67, 23.65, 10.92
2022-01-04 05:00:00,  1.4459,  0.2981,  0.2489,  0.6662, -0.0007,  2.6584,  3.2125,  0.1768,  2.8352,   0, 966.58, 23.63, 10.95
2022-01-04 06:00:00,  2.0442,  0.2051,  0.4243,  1.1899, -0.0039,  3.8596,  4.1968,  0.2256,  4.0852,   0, 965.75, 23.55, 10.95
2022-01-04 07:00:00,  2.0905,  0.2332,  0.4325,  1.6904,  0.0041,  4.4507,  4.4244,  0.2322,  4.6830,   0, 964.67, 23.55, 10.94
2022-01-04 08:00:00,  2.0025,  0.1999,  0.3979,  1.3874,  0.0225,  4.0103,  3.9551,  0.2150,  4.2253,   0, 963.33, 23.73, 10.77
2022-01-04 09:00:00,  1.7688,  0.2833,  0.4122,  1.1525,  0.0161,  3.6330,  3.6058,  0.1998,  3.8328,   0, 962.58, 23.66, 10.66
2022-01-04 10:00:00,  2.1536,  0.2801,  0.3166,  0.9438,  0.0001,  3.6943,  3.2926,  0.1967,  3.8910,   0, 961.33, 23.66, 10.66
2022-01-04 11:00:00,  2.2517,  0.3151,  0.3568,  0.7900,  0.0181,  3.7316,  3.1110,  0.1973,  3.9289,   0, 959.33, 23.71, 10.63
2022-01-04 12:00:00,  1.8646,  0.2952,  0.3604,  0.8371, -0.0135,  3.3437,  3.0704,  0.1880,  3.5317,   0, 959.08, 23.68, 10.50
2022-01-04 13:00:00,  1.8642,  0.2707,  0.2192,  0.5985,  0.0394,  2.9920,  2.4556,     NaN,  2.9920,   0, 958.17, 23.62, 10.39
2022-01-04 14:00:00,  1.4989,  0.2471,  0.2133,  0.4177,  0.0008,  2.3778,  2.0500,  0.1850,  2.5628,   0, 957.75, 23.56, 10.33
2022-01-04 15:00:00,  1.2405,  0.2941,  0.3736,  0.3096,  0.0228,  2.2404,  1.7471,  0.1609,  2.4013,   0, 957.25, 23.38, 10.40
2022-01-04 16:00:00,  1.2249,  0.2675,  0.1557,  0.3180,  0.0147,  1.9808,  1.6882,  0.1604,  2.1412,   0, 956.58, 23.08, 10.36
2022-01-04 17:00:00,  1.1422,  0.3693,  0.2635,  0.3639,  0.0122,  2.1510,  1.7034,  0.1691,  2.3201,   0, 955.75, 23.16, 10.43
2022-01-04 18:00:00,  0.8566,  0.2571,  0.1951,  0.2954,  0.0291,  1.6333,  1.6071,  0.1432,  1.7766,   0, 954.83, 23.30, 10.53
2022-01-04 19:00:00,  1.3133,  0.3480,  0.1911,  0.2577,  0.0172,  2.1272,  1.5934,  0.1496,  2.2768,   0, 954.83, 23.48, 10.68
2022-01-04 20:00:00,  0.8646,  0.3925,  0.4666,  0.5242,  0.0143,  2.2621,  2.0346,  0.1370,  2.3991,   0, 954.92, 23.41, 10.82
2022-01-04 21:00:00,  1.2780,  0.2457,  0.1488,  0.5400, -0.0052,  2.2072,  1.8918,  0.1348,  2.3420,   0, 955.00, 23.50, 10.96
2022-01-04 22:00:00,  1.3292,  0.2836,  0.0906,  0.2620, -0.0125,  1.9529,  1.4591,  0.1483,  2.1011,   0, 955.75, 23.47, 11.11
2022-01-04 23:00:00,  1.0167,  0.2728,  0.1764,  0.1740,  0.0113,  1.6513,  1.5137,  0.1539,  1.8052,   0, 956.58, 23.65, 11.32
2022-01-05 00:00:00,  1.3859,  0.2922,  0.1809,  0.1154,  0.0003,  1.9747,  1.4712,  0.1757,  2.1505,   0, 957.00, 23.65, 11.33
2022-01-05 01:00:00,  0.8004,  0.2538,  0.1600,  0.1847,  0.0147,  1.4136,  1.8605,  0.2505,  1.6641,   1, 957.17, 23.74, 11.34
2022-01-05 02:00:00,  1.3706,  0.2849,  0.3498,  0.2249,  0.0033,  2.2335,  1.6795,  0.1925,  2.4260,   0, 957.92, 23.76, 11.37
2022-01-05 03:00:00,  1.4145,  0.3293,  0.3111,  0.5987, -0.0161,  2.6376,  2.2936,  0.2130,  2.8506,   0, 958.92, 23.69, 11.49
2022-01-05 04:00:00,  1.6782,  0.2747,  0.1892,  0.4364, -0.0048,  2.5736,  2.1247,  0.1981,  2.7717,   0, 959.50, 23.63, 11.53
2022-01-05 05:00:00,  1.5559,  0.2773,  0.2613,  0.3013,  0.0201,  2.4158,  1.7468,  0.1318,  2.5477,   0, 960.42, 23.65, 11.44
2022-01-05 06:00:00,  0.8288,  0.2593,  0.1087,  0.1271, -0.0224,  1.3014,  0.6352,  0.0770,  1.3784,   0, 961.58, 23.63, 11.38
2022-01-05 07:00:00,  0.1129,  0.0927,  0.1078,  0.0532, -0.0058,  0.3608,  0.6900,  0.0368,  0.3975,   1, 963.00, 23.60, 11.35
2022-01-05 08:00:00,  0.2391,  0.2777,  0.4340,  0.4037, -0.0010,  1.3536,  1.6864,  0.0494,  1.4030,   1, 963.67, 23.64, 11.14
2022-01-05 09:00:00,  1.0129,  0.4906,  0.4830,  0.7955,  0.0039,  2.7859,  2.3726,  0.0676,  2.8535,   0, 965.17, 23.67, 10.82
2022-01-05 10:00:00,  1.2947,  0.6577,  0.5950,  1.1193, -0.0188,  3.6480,  2.6098,  0.0670,  3.7150,   0, 965.92, 23.68, 10.71
2022-01-05 11:00:00,  0.5456,  0.7053,  0.4123,  0.9925, -0.0104,  2.6454,  2.6688,  0.0519,  2.6973,   0, 966.92, 23.57, 10.54
2022-01-05 12:00:00,  1.1543,  0.6448,  0.4727,  0.7375,  0.0195,  3.0288,  2.5386,  0.0510,  3.0798,   0, 967.67, 23.67, 10.23
2022-01-05 13:00:00,  1.0939,  0.5824,  0.6343,  0.6830, -0.0113,  2.9823,  2.4686,  0.0478,  3.0302,   0, 968.00, 23.55,  9.92
2022-01-05 14:00:00,  1.1041,  0.8008,  0.3297,  0.6895,  0.0076,  2.9317,  2.6502,  0.0553,  2.9870,   0, 968.00, 23.61,  9.68
2022-01-05 15:00:00,  1.1713,  0.7104,  0.4793,  0.8687, -0.0003,  3.2294,  2.9505,  0.0784,  3.3078,   0, 968.83, 23.30,  9.52
2022-01-05 16:00:00,  1.3337,  0.6765,  0.3912,  0.7811,  0.0074,  3.1899,  2.7819,  0.0756,  3.2655,   0, 969.00, 23.08,  9.33
2022-01-05 17:00:00,  0.7195,  0.6519,  0.4195,  0.9091,  0.0020,  2.7020,  2.7816,  0.0634,  2.7654,   0, 968.25, 23.12,  9.22
2022-01-05 18:00:00,  1.2140,  0.5506,  0.2908,  0.8987,  0.0099,  2.9640,  2.6955,  0.0655,  3.0295,   0, 966.92, 23.15,  9.15
2022-01-05 19:00:00,  1.5721,  0.5333,  0.5247,  0.7371, -0.0005,  3.3667,  2.6691,  0.0673,  3.4340,   0, 965.50, 23.10,  9.23
2022-01-05 20:00:00,  1.7557,  0.6229,  0.4418,  0.7311,  0.0234,  3.5748,  2.7961,  0.0745,  3.6493,   0, 964.33, 23.24,  9.32
2022-01-05 21:00:00,  1.2913,  0.5295,  0.3480,  0.7506,  0.0236,  2.9430,  2.8682,  0.0708,  3.0138,   0, 963.92, 23.26,  9.28
2022-01-05 22:00:00,  1.1049,  0.4536,  0.4827,  0.7057,  0.0202,  2.7672,  2.6640,  0.0603,  2.8275,   0, 963.75, 23.34,  9.27
2022-01-05 23:00:00,  1.0589,  0.5813,  0.4238,  0.5450, -0.0010,  2.6079,  2.5358,  0.0621,  2.6700,   0, 963.75, 23.43,  9.31
2022-01-06 00:00:00,  1.4324,  0.4853,  0.6413,  0.8062,  0.0050,  3.3702,  3.0600,  0.0856,  3.4558,   0, 964.17, 23.65,  9.19
2022-01-06 01:00:00,  1.2457,  0.7584,  0.5050,  0.7085, -0.0140,  3.2036,  3.1359,  0.0882,  3.2918,   0, 964.67, 23.52,  9.13
2022-01-06 02:00:00,  1.4284,  0.7921,  0.4694,  0.8489, -0.0073,  3.5314,  3.2073,  0.0748,  3.6062,   0, 965.25, 23.66,  8.99
2022-01-06 03:00:00,  1.6426,  0.6551,  0.4129,  0.9021, -0.0060,  3.6067,  2.9912,  0.0634,  3.6701,   0, 965.67, 23.55,  8.75
2022-01-06 04:00:00,  1.0814,  0.5837,  0.5845,  0.7815,  0.0249,  3.0560,  2.8058,  0.0552,  3.1113,   0, 965.42, 23.63,  8.52
2022-01-06 05:00:00,  1.2273,  0.5534,  0.3354,  0.7584,  0.0055,  2.8799,  2.6494,  0.0535,  2.9334,   0, 966.67, 23.63,  8.38
2022-01-06 06:00:00,  0.8931,  0.5842,  0.6164,  0.6212,  0.0097,  2.7246,  2.5033,  0.0534,  2.7780,   0, 967.17, 23.64,  8.40
2022-01-06 07:00:00,  1.0278,  0.6344,  0.3280,  0.6304, -0.0038,  2.6169,  2.5730,  0.0586,  2.6754,   0, 967.42, 23.62,  8.41
2022-01-06 08:00:00,  1.0328,  0.5088,  0.2586,  0.7099,  0.0213,  2.5314,  2.0708,  0.0427,  2.5741,   0, 968.33, 23.58,  8.42
2022-01-06 09:00:00,  0.3980,  0.3686,  0.2861,  0.4976, -0.0005,  1.5498,  1.5901,  0.0346,  1.5844,   1, 968.92, 23.52,  8.58
2022-01-06 10:00:00,  0.6149,  0.3065, -0.0689,  0.3866,  0.0036,  1.2428,  1.0456,  0.0302,  1.2729,   1, 969.67, 23.50,  8.58
2022-01-06 11:00:00,  0.9568,  0.1922,  0.0949,  0.3679,  0.0307,  1.6425,  0.9671,  0.0266,  1.6691,   0, 970.50, 23.48,  8.59
2022-01-06 12:00:00,  0.4418,  0.2613,  0.0859,  0.5289,  0.0198,  1.3378,  1.2715,  0.0356,  1.3733,   1, 972.08, 23.46,  8.50
2022-01-06 13:00:00,  0.8180,  0.3201,  0.1676,  0.7442,  0.0019,  2.0518,  1.4169,  0.0278,  2.0797,   0, 973.08, 23.53,  8.43
2022-01-06 14:00:00,  0.4729,  0.3312,  0.2897,  0.8704,  0.0309,  1.9952,  1.7063,  0.0261,  2.0213,   0, 974.08, 23.38,  8.29
2022-01-06 15:00:00,  0.8703,  0.4196,  0.6048,  0.9942,  0.0219,  2.9108,  1.7492,  0.0297,  2.9405,   0, 975.00, 23.49,  8.32
2022-01-06 16:00:00,  0.9811,  0.4360,  0.3346,  1.0757,  0.0033,  2.8306,  1.7128,  0.0393,  2.8699,   0, 975.58, 23.36,  8.22
2022-01-06 17:00:00,  0.5779,  0.4237,  0.3610,  0.9198,  0.0221,  2.3045,  1.5440,  0.0341,  2.3386,   0, 975.08, 23.38,  8.20
2022-01-06 18:00:00,  0.3074,  0.3747,  0.3771,  0.7867,  0.0252,  1.8710,  1.4768,  0.0283,  1.8994,   0, 975.00, 23.28,  8.22
2022-01-06 19:00:00,  0.7329,  0.2475,  0.3509,  0.8198,  0.0314,  2.1826,  1.3357,  0.0221,  2.2047,   0, 974.00, 23.23,  8.24
2022-01-06 20:00:00,  0.4046,  0.3113,  0.2487,  0.7457,  0.0176,  1.7280,  1.3485,  0.0217,  1.7496,   0, 973.50, 23.38,  8.20
2022-01-06 21:00:00,  0.4396,  0.3960,  0.3544,  0.7796,  0.0254,  1.9950,  1.4454,  0.0218,  2.0168,   0, 973.08, 23.20,  8.15
2022-01-06 22:00:00,  0.8898,  0.2534,  0.3912,  0.7326,  0.0107,  2.2777,  1.3235,  0.0256,  2.3033,   0, 973.17, 23.38,  8.17
2022-01-06 23:00:00,  0.4052,  0.2966,  0.3780,  0.7733,  0.0268,  1.8798,  1.3757,  0.0236,  1.9034,   0, 973.00, 23.40,  8.09
2022-01-07 00:00:00,  0.5451,  0.2731,  0.4335,  0.8401,  0.0221,  2.1140,  1.3654,  0.0260,  2.1400,   0, 973.67, 23.47,  7.99
2022-01-07 01:00:00,  0.6625,  0.3202,  0.3904,  0.9550,  0.0078,  2.3359,  1.4526,  0.0266,  2.3624,   0, 973.92, 23.57,  7.91
2022-01-07 02:00:00,  0.5546,  0.2011,  0.2195,  0.9822,  0.0171,  1.9745,  1.5315,  0.0292,  2.0037,   0, 973.42, 23.38,  7.90
2022-01-07 03:00:00,  0.5808,  0.3028,  0.4584,  1.1961,  0.0078,  2.5459,  2.0127,  0.0466,  2.5925,   0, 973.50, 23.51,  7.93
2022-01-07 04:00:00,  0.8390,  0.2563,  0.2404,  1.4045,  0.0076,  2.7478,  2.2595,  0.0610,  2.8088,   0, 973.92, 23.34,  7.89
2022-01-07 05:00:00,  0.5444,  0.3836,  0.6508,  1.6555, -0.0005,  3.2338,  2.6778,  0.0620,  3.2958,   0, 973.58, 23.46,  7.90
2022-01-07 06:00:00,  0.9471,  0.4161,  0.5761,  1.8420,  0.0192,  3.8005,  2.8127,  0.0710,  3.8715,   0, 973.00, 23.43,  7.91
2022-01-07 07:00:00,  0.3414,  0.2168,  0.5345,  1.5361,  0.0029,  2.6316,  3.4584,  0.0818,  2.7133,   0, 972.08, 23.46,  7.93
2022-01-07 08:00:00,  0.7298,  0.3467,  0.5939,  1.8267,  0.0040,  3.5010,  3.2781,  0.0751,  3.5761,   0, 972.58, 23.38,  7.90
2022-01-07 09:00:00,  0.5494,  0.2124,  0.5256,  1.4304, -0.0007,  2.7171,  3.1791,  0.0673,  2.7844,   0, 972.08, 23.50,  7.96
2022-01-07 10:00:00,  1.1252,  0.4271,  0.6615,  2.4189,  0.0037,  4.6364,  3.3705,  0.0695,  4.7059,   0, 972.00, 23.36,  8.03
2022-01-07 11:00:00,  0.8841,  0.2748,  0.5446,  1.5581, -0.0023,  3.2594,  3.3901,  0.0597,  3.3191,   0, 971.25, 23.51,  8.15
2022-01-07 12:00:00,  0.9903,  0.3614,  0.5973,  2.0285, -0.0103,  3.9671,  3.1033,  0.0569,  4.0240,   0, 971.00, 23.40,  8.17
2022-01-07 13:00:00,  0.6588,  0.2818,  0.3991,  1.5949, -0.0231,  2.9114,  2.8490,  0.0362,  2.9475,   0, 971.17, 23.59,  8.20
2022-01-07 14:00:00,  1.0336,  0.3709,  0.6396,  2.0094,  0.0216,  4.0752,  3.0559,  0.0486,  4.1238,   0, 971.00, 23.45,  8.27
2022-01-07 15:00:00,  0.9400,  0.3419,  0.7805,  2.5063,  0.0205,  4.5893,  4.1504,  0.0625,  4.6518,   0, 971.00, 23.20,  9.00
2022-01-07 16:00:00,  1.0824,  0.3256,  0.6583,  1.9474,  0.0230,  4.0367,  4.3966,  0.0657,  4.1024,   0, 970.83, 23.07,  9.19
