Start_date,Mass_organics_STP,Mass_sulfate_STP,Mass_ammonium_STP,Mass_nitrate_STP,Mass_chloride_STP,Mass_ACSM_STP,Mass_SMPS_STP,Mass_BC_PSAP_STP,Mass_ACSM_PSAP_STP,Qc_ACSM_SMPS,P_SMPS,T_SMPS,RH_SMPS
2019-01-10 17:00:00,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,  0.0861,  0.0861, NaN, 968.00, 21.80,   NaN
2019-01-10 18:00:00,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,  0.0885,  0.0885, NaN, 966.92, 21.77,   NaN
2019-01-10 19:00:00,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,  0.0873,  0.0873, NaN, 966.00, 21.81,   NaN
2019-01-10 20:00:00,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,  0.1028,  0.1028, NaN, 965.08, 21.84,   NaN
2019-01-10 21:00:00,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,  0.0835,  0.0835, NaN, 965.00, 21.86,   NaN
2019-01-10 22:00:00,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,  0.0703,  0.0703, NaN, 964.42, 21.86,   NaN
2019-01-10 23:00:00,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,  0.0706,  0.0706, NaN, 963.83, 21.81,   NaN
2019-01-11 00:00:00,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,  0.0669,  0.0669, NaN, 964.00, 21.96,   NaN
2019-01-11 01:00:00,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,  0.0660,  0.0660, NaN, 964.00, 21.95,   NaN
2019-01-11 02:00:00,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,  0.0744,  0.0744, NaN, 964.00, 21.82,   NaN
2019-01-11 03:00:00,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,  0.0780,  0.0780, NaN, 964.00, 21.94,   NaN
2019-01-11 04:00:00,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,  0.0925,  0.0925, NaN, 963.17, 21.90,   NaN
2019-01-11 05:00:00,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,  0.0963,  0.0963, NaN, 963.08, 21.98,   NaN
2019-01-11 06:00:00,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,  0.0869,  0.0869, NaN, 963.00, 21.82,   NaN
2019-01-11 07:00:00,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,  0.0892,  0.0892, NaN, 962.92, 21.95,   NaN
2019-01-11 08:00:00,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,  0.1029,  0.1029, NaN, 963.00, 21.93,   NaN
2019-01-11 09:00:00,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,  0.1183,  0.1183, NaN, 962.75, 21.93,   NaN
2019-01-11 10:00:00,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,  0.1171,  0.1171, NaN, 961.67, 21.89,   NaN
2019-01-11 11:00:00,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,  0.1081,  0.1081, NaN, 961.08, 21.94,   NaN
2019-01-11 12:00:00,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,  0.1093,  0.1093, NaN, 961.00, 21.95,   NaN
2019-01-11 13:00:00,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,  0.1210,  0.1210, NaN, 960.92, 21.95,   NaN
2019-01-11 14:00:00,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,  0.1280,  0.1280, NaN, 960.92, 22.07,   NaN
2019-01-11 15:00:00,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,  0.1123,  0.1123, NaN, 961.25, 21.86,   NaN
2019-01-11 16:00:00,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,  0.1183,  0.1183, NaN, 961.67, 21.93,   NaN
2019-01-11 17:00:00,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,  0.1317,  0.1317, NaN, 960.33, 21.94,   NaN
2019-01-11 18:00:00,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,  0.1278,  0.1278, NaN, 959.33, 22.00,   NaN
2019-01-11 19:00:00,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,  0.1176,  0.1176, NaN, 958.42, 22.08,   NaN
2019-01-11 20:00:00,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,  0.1245,  0.1245, NaN, 957.83, 21.95,   NaN
2019-01-11 21:00:00,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,  0.0773,  0.0773, NaN, 957.33, 21.94,   NaN
2019-01-11 22:00:00,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,  0.0611,  0.0611, NaN, 957.50, 21.93,   NaN
2019-01-11 23:00:00,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,  0.0567,  0.0567, NaN, 957.42, 21.91,   NaN
2019-01-12 00:00:00,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,  0.0510,  0.0510, NaN, 957.83, 22.00,   NaN
2019-01-12 01:00:00,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,  0.0405,  0.0405, NaN, 957.33, 21.86,   NaN
2019-01-12 02:00:00,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,  0.0284,  0.0284, NaN, 957.00, 21.99,   NaN
2019-01-12 03:00:00,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,  0.0277,  0.0277, NaN, 957.75, 21.84,   NaN
2019-01-12 04:00:00,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,  0.0360,  0.0360, NaN, 957.08, 21.94,   NaN
2019-01-12 05:00:00,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,  0.0325,  0.0325, NaN, 956.75, 22.02,   NaN
2019-01-12 06:00:00,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,  0.0291,  0.0291, NaN, 956.00, 21.93,   NaN
2019-01-12 07:00:00,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,  0.0304,  0.0304, NaN, 956.33, 21.93,   NaN
2019-01-12 08:00:00,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,  0.0271,  0.0271, NaN, 957.00, 21.88,   NaN
2019-01-12 09:00:00,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,  0.0198,  0.0198, NaN, 957.00, 21.76,   NaN
2019-01-12 10:00:00,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,  0.0198,  0.0198, NaN, 957.00, 21.83,   NaN
2019-01-12 11:00:00,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,  0.0129,  0.0129, NaN, 957.75, 21.90,   NaN
2019-01-12 12:00:00,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,  0.0158,  0.0158, NaN, 958.75, 21.95,   NaN
2019-01-12 13:00:00,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,  0.0153,  0.0153, NaN, 959.17, 21.97,   NaN
2019-01-12 14:00:00,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,  0.0197,  0.0197, NaN, 959.92, 21.98,   NaN
2019-01-12 15:00:00,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,  0.0279,  0.0279, NaN, 961.42, 22.00,   NaN
2019-01-12 16:00:00,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,  0.0203,  0.0203, NaN, 962.92, 21.88,   NaN
2019-01-12 17:00:00,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,  0.0221,  0.0221, NaN, 963.00, 21.82,   NaN
2019-01-12 18:00:00,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,  0.0278,  0.0278, NaN, 963.00, 21.82,   NaN
2019-01-12 19:00:00,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,  0.0513,  0.0513, NaN, 963.08, 21.77,   NaN
2019-01-12 20:00:00,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,  0.0746,  0.0746, NaN, 963.92, 21.88,   NaN
2019-01-12 21:00:00,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,  0.1015,  0.1015, NaN, 964.50, 21.85,   NaN
2019-01-12 22:00:00,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,  0.0973,  0.0973, NaN, 966.50, 21.81,   NaN
2019-01-12 23:00:00,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,  0.0812,  0.0812, NaN, 967.42, 21.91,   NaN
2019-01-13 00:00:00,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,  0.0650,  0.0650, NaN, 968.33, 21.89,   NaN
2019-01-13 01:00:00,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,  0.0505,  0.0505, NaN, 968.83, 21.88,   NaN
2019-01-13 02:00:00,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,  0.0453,  0.0453, NaN, 969.50, 21.88,   NaN
2019-01-13 03:00:00,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,  0.0397,  0.0397, NaN, 970.17, 21.89,   NaN
2019-01-13 04:00:00,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,  0.0331,  0.0331, NaN, 970.92, 21.93,   NaN
2019-01-13 05:00:00,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,  0.0245,  0.0245, NaN, 971.25, 21.92,   NaN
2019-01-13 06:00:00,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,  0.0140,  0.0140, NaN, 971.00, 21.91,   NaN
2019-01-13 07:00:00,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN, NaN, 971.83, 21.89,   NaN
2019-01-13 08:00:00,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN, NaN, 972.25, 21.92,   NaN
2019-01-13 09:00:00,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN, NaN, 972.92, 21.85,   NaN
2019-01-13 10:00:00,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN, NaN, 973.00, 21.83,   NaN
2019-01-13 11:00:00,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN, NaN, 973.00, 21.85,   NaN
2019-01-13 12:00:00,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN, NaN, 973.75, 21.85,   NaN
2019-01-13 13:00:00,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN, NaN, 974.00, 21.84,   NaN
2019-01-13 14:00:00,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN, NaN, 974.17, 21.81,   NaN
2019-01-13 15:00:00,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN, NaN, 974.92, 21.82,   NaN
2019-01-13 16:00:00,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN, NaN, 975.92, 21.82,   NaN
2019-01-13 17:00:00,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN, NaN, 976.00, 21.81,   NaN
2019-01-13 18:00:00,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN, NaN, 975.17, 21.73,   NaN
2019-01-13 19:00:00,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN, NaN, 974.42, 21.79,   NaN
2019-01-13 20:00:00,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN, NaN, 974.00, 21.73,   NaN
2019-01-13 21:00:00,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN, NaN, 974.17, 21.73,   NaN
2019-01-13 22:00:00,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN, NaN, 974.67, 21.81,   NaN
2019-01-13 23:00:00,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN, NaN, 975.00, 21.74,   NaN
2019-01-14 00:00:00,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN, NaN, 975.08, 21.76,   NaN
2019-01-14 01:00:00,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN, NaN, 975.75, 21.79,   NaN
2019-01-14 02:00:00,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN, NaN, 975.92, 21.77,   NaN
2019-01-14 03:00:00,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN, NaN, 976.00, 21.77,   NaN
2019-01-14 04:00:00,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN, NaN, 976.00, 21.81,   NaN
2019-01-14 05:00:00,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN, NaN, 976.08, 21.80,   NaN
2019-01-14 06:00:00,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN, NaN, 975.42, 21.77,   NaN
2019-01-14 07:00:00,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN, NaN, 975.25, 21.82,   NaN
2019-01-14 08:00:00,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN, NaN, 975.92, 21.81,   NaN
2019-01-14 09:00:00,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN, NaN, 976.00, 21.78,   NaN
2019-01-14 10:00:00,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN, NaN, 975.00, 21.80,   NaN
2019-01-14 11:00:00,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN, NaN, 975.00, 21.87,   NaN
2019-01-14 12:00:00,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN, NaN, 975.00, 21.86,   NaN
2019-01-14 13:00:00,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN, NaN, 975.00, 21.83,   NaN
2019-01-14 14:00:00,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN, NaN, 975.00, 21.83,   NaN
2019-01-14 15:00:00,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,  0.0011,  0.0011, NaN, 975.00, 21.84,   NaN
2019-01-14 16:00:00,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN, -0.0040, -0.0040, NaN, 975.00, 21.87,   NaN
2019-01-14 17:00:00,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN, -0.0084, -0.0084, NaN, 974.42, 21.83,   NaN
2019-01-14 18:00:00,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN, -0.0086, -0.0086, NaN, 973.42, 21.74,   NaN
2019-01-14 19:00:00,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,  0.0011,  0.0011, NaN, 972.50, 21.73,   NaN
2019-01-14 20:00:00,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN, -0.0069, -0.0069, NaN, 971.33, 21.62,   NaN
2019-01-14 21:00:00,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN, -0.0083, -0.0083, NaN, 971.00, 21.44,   NaN
2019-01-14 22:00:00,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN, -0.0100, -0.0100, NaN, 970.17, 21.48,   NaN
2019-01-14 23:00:00,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN, -0.0042, -0.0042, NaN, 970.17, 21.70,   NaN
2019-01-15 00:00:00,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,  0.0144,  0.0144, NaN, 970.00, 21.73,   NaN
2019-01-15 01:00:00,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,  0.0202,  0.0202, NaN, 970.67, 21.85,   NaN
2019-01-15 02:00:00,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,  0.0271,  0.0271, NaN, 970.00, 21.89,   NaN
2019-01-15 03:00:00,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,  0.0397,  0.0397, NaN, 970.08, 21.97,   NaN
2019-01-15 04:00:00,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,  0.0589,  0.0589, NaN, 970.08, 21.97,   NaN
2019-01-15 05:00:00,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,  0.0580,  0.0580, NaN, 970.08, 21.93,   NaN
2019-01-15 06:00:00,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,  0.0533,  0.0533, NaN, 969.58, 21.93,   NaN
2019-01-15 07:00:00,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,  0.0575,  0.0575, NaN, 968.75, 21.93,   NaN
2019-01-15 08:00:00,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,  0.0660,  0.0660, NaN, 968.92, 22.01,   NaN
2019-01-15 09:00:00,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,  0.0813,  0.0813, NaN, 969.00, 22.01,   NaN
2019-01-15 10:00:00,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,  0.0772,  0.0772, NaN, 968.33, 21.97,   NaN
2019-01-15 11:00:00,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,  0.0586,  0.0586, NaN, 968.00, 21.95,   NaN
2019-01-15 12:00:00,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,  0.0563,  0.0563, NaN, 968.00, 22.05,   NaN
2019-01-15 13:00:00,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,  0.0582,  0.0582, NaN, 968.00, 22.02,   NaN
2019-01-15 14:00:00,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,  0.0500,  0.0500, NaN, 968.00, 21.91,   NaN
2019-01-15 15:00:00,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,  0.0474,  0.0474, NaN, 968.33, 21.47,   NaN
2019-01-15 16:00:00,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,  0.0359,  0.0359, NaN, 968.58, 21.25,   NaN
2019-01-15 17:00:00,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,  0.0544,  0.0544, NaN, 968.00, 21.34,   NaN
2019-01-15 18:00:00,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,  0.0800,  0.0800, NaN, 966.92, 21.37,   NaN
2019-01-15 19:00:00,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,  0.0946,  0.0946, NaN, 965.58, 21.32,   NaN
2019-01-15 20:00:00,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,  0.1089,  0.1089, NaN, 965.00, 21.32,   NaN
2019-01-15 21:00:00,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,  0.0937,  0.0937, NaN, 965.00, 21.30,   NaN
2019-01-15 22:00:00,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,  0.0613,  0.0613, NaN, 964.50, 21.33,   NaN
2019-01-15 23:00:00,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,  0.0535,  0.0535, NaN, 964.25, 21.52,   NaN
2019-01-16 00:00:00,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,  0.0571,  0.0571, NaN, 964.92, 21.55,   NaN
